Название,Ссылка,Информация
"
                        Zone                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/zone/,"About us:
We believe ideas should be bigger than campaigns. Ideas with the strength to grow over time. We create content that encourages customers to make positive choices. Content that delivers against real business objectives.When our clients realise their ambitions, we realise ours. We’ve built our business to last, based on long-term relationships with our clients, with our partners and with our people. Money isn’t a dirty word. We believe that responsibly earned profit is a force for good.We believe that ideas can come from anywhere, and that everyone has something to offer. We celebrate success and learn from our mistakes. We don’t point the finger and we don’t tolerate egos. We invest our clients’ money as carefully as we spend our own.We know what smart people and hard work can achieve. It’s what has got us to where we are today. We love a challenge and take nothing for granted. We love being in control of our own destiny and proving ourselves in the real world., Information:
Web: http://www.thisiszone.com/
Email: hello@thisiszone.com
Phone: +44 (0)203 697 8600
Adress: Western Transit Shed, 12-13 Stable Street, London, N1C 4AB, , Services:
Marketing, Digital, Content, Editorial, Web design, Web development, Social media, Online strategy …, Clients:
BBC, British Council, Coca Cola, Dr Pepper, Fanta, Schweppes, Sprite, Tesco, Virgin."
Название,Ссылка,Информация
"
                        MullenLowe Profero                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/lowe-profero/,"We’re MullenLowe Profero. We exist to give our clients’ brands “an unfair share of attention”. How? By helping our clients find, inspire and connect in ways others cannot, everywhere in the world. We do this through uniquely combining the skills and specialisms of strategy, media, creative, technology, UX, interactive design and build; to create digital transformation across all platforms (mobile first) and the entire customer journey., Headquarters: C-Space, 37-45 City Road, London, EC1Y 1AT, United Kingdom, Tel: 02078945800, Mail: lucy.wertheim@mullenloweprofero.com, Clients: Primark, Virgin Trains, Western Union, Unilever,  , Web: http://www.loweprofero.com/, Social Media:
https://twitter.com/MLProfero, Services: Advertising, Content strategy & creation, Design, Communication strategy, Media planning, Data & analytics, Service innovation"
Название,Ссылка,Информация
"
                        Stickyeyes                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/stickyeyes/,"About us:
We deliver digital acquisition and brand engagement campaigns for some of the world’s largest brands, who work with us because of our international expertise and our ability to deliver campaigns underpinned by an innovative, insight and technology-driven approach. Technical and creative. Really? Absolutely. To keep pace in digital’s ever-evolving landscape, it’s vital to be both. Some online marketing agencies are all style and no substance. Others are so geeky they forget your customers are only human., Information:
Web: http://www.stickyeyes.com/
Email: hello@stickyeyes.com
Phone: +44 113 391 2929
Adress: West One, Wellington Street LS1 4LT Leeds, , Services:
SEO, PPC, Personal ressources, Social media management, Creative content, Digital consultancy, Web design, Web development, Mobile development., Clients:
Converse, Hilton, Hertz, Maclaren, GSK, Claire´s, Lucozade …, "
Название,Ссылка,Информация
"
                        Greenlight Digital                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/greenlight-digital/,"About us:
We bring our clients the thinking, skills, technology and thirst for results that pushes everyone to deliver on the one thing that really matters. Growth! It’s a blend that’s earned us a ranking as the UK’s #1 digital agency, based on performance and peer & client feedback. In fact one of our clients once said the reason he hired Greenlight was because we were the only agency that seemed to care about counting the money. We took it as a compliment!
We’ve come a long way too. From humble beginnings in a front room with a borrowed PC and a simple desire to supercharge digital revenues, we’ve seen our agency grow to over 130 people, serving over 50 leading brands in over 30 global markets. With the full range of build, marketing, and measurement services, unique technology, and the sheer strength of will to drive change and push boundaries, we help clients realise their digital fortunes., Information:
Web: http://www.greenlightdigital.com/
Email: info@greenlightdigital.com
Phone: +44 (0)20 7253 7000
Adress:3 Bravingtons Walk, London, N1 9AJ., , Services:
E-commerce, Web design & development, Mobile development, Social app development, Digital marketing, Content marketing, SEO, SEM …, Clients:
Santander, New Look, Cocosa, Master of Malt, Fish4jobs, Savile Row Company."
Название,Ссылка,Информация
"
                        Javelin Group                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/javelin-group/,"Javelin Group, part of Accenture Strategy, provides strategy consulting and digital transformation services to the world’s leading retailers and consumer brands. Javelin Group helps clients improve their competitiveness by anticipating and responding to the rapid changes in customer shopping habits and retail technologies., Headquarters: 200 Aldersgate Street London EC1A 4HD United Kingdom, Phone: +44 (0)20 7961 3200, Agency Email: info@javelingroup.com , Clients: Tesco, Auchan, Harrods, Metro, Walmart, Calvin Klein, Nike, Puma, Timberland, Samsung, Sony, Playstation
,  , ,  , Web: http://www.javelingroup.com/, Social Media: https://twitter.com/javelingroup, Services: Retail strategy, Digital performances improvement, Cost optimization, Omni channel retail, Data management, Logistics, Mobile marketing.,  "
Название,Ссылка,Информация
"
                        84.Paris                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/84-paris/,"About us:
84.Paris is an advertising agency based in Paris. We deliver creative and innovative ideas for brands. We are: Born into creativity, Focused on strategy, inspired by technology, connected to the people and relationship-oriented., Information:
Web: www.84paris.com
Email: hello@84paris.com
Phone: +33 (0)1 71 19 72 72
Address: 44 bis rue de Montreuil 75011 Paris – France., , Services:
Design, Art Direction, Creative development, Film & print production, Mobile strategy & design, web development, SEO, social media management, media planning., Clients:
Arte live web, BMW, Carsberlg, GOOGLE, GREEN PEACE, Samaritaine, Reporters whithout borders"
Название,Ссылка,Информация
"
                        Artificial Rome                    ",http://www.topinteractiveagencies.com/digital/agency/europe/artificial-rome/,"We strive to create rich, immersive and effective solutions based on our aesthetic ideals; a process hinges on flexibility and an ability to seize new opportunities. Our approach is characterised by transparency and visualisation of technical and conceptual processes. We define projects based on client goals and our own exacting standards of innovation and excellence, and every one of our projects reflects these principles. Our generative design approach enables us to work across all digital platforms, ranging from web and mobile applications over console games to large scale spatial installations. We like to work as creative digital partner alongside agencies as well as delivering fullservice projects directly to our clients. Our organic team is made of specialists with a track record spanning ten years of collaboration., Headquarters: Artificial Rome GMBH, Elbestr 28/29 12045, Berlin, Germany, Tel: +49 30 60 98 52 90, Mail:  contact@artificialrome.com, Clients: Hugo Boss, Jagermeister, Rolex, Adidas, Swarovski, Audi, , Website: http://www.artificialduck.net,  Social Media:
https://www.facebook.com/artificialrome2013/
https://twitter.com/artificialrome/, Services: Web development, Web design, Mobile app, Print, Advertising, Video creation, Game about brand development, Installations."
Название,Ссылка,Информация
"
                        Charm                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/charm/,"About us:
Charm is a digital creative agency, based in London, that creates and builds beautiful websites and striking online campaigns.
All of us at Charm have years of experience across a really wide range of brands and agencies. Over the years our worked has covered every digital discipline whether working for small, successful companies or much lager corporate ones. And everyone we work with has be approched us because of our wide-eyed enthousiasm and professionalism in precise website design and built, bonile app development, digital advertising and email campaigns. More importantly they keep coming back to us., Information:
Web: http://www.charm.co.uk/
Email:hello@charm.co.uk
Phone: 020.3176.5599
Adress: London SW9 6DE, ,  , Services:
Web design, Web development, Social media marketing & campaigns, Social media management, Brand content, Digital Advertising, mobile app ., Clients:
Coca-Cola, LG, EDF, Warner Bross, Burn, Orange, Mazda, Universal."
Название,Ссылка,Информация
"
                        Xtra Digital Agency                    ",http://www.topinteractiveagencies.com/digital/agency/europe/xtra-digital-agency/,"We are the digital agency of the future. We generate ideas based on image, innovation and experience. We do pretty much whatever it takes to get the job done. We believe that tasks get accomplished more effectively if everyone works together, This makes us a genuine team player and a full-service digital agency., Headquarters: Ceresstraat 13 Breda, Brabant 4811CA, Netherlands, Tel: +31 (0)76 76 76 305, Mail: agency@xtradigital.com, Clients: Honda, Casa, Moto Drive, Haceka, Reicrop, PGI, Flexxfloors, , Web: http://www.xtradigital.com/, Social Media:
https://www.facebook.com/XtraDigitalAgency
https://twitter.com/Xtrakings, Services: Web development, Web design, Social media campaigns, Brand strategy, Content marketing, Brand planning, e-Magazines, Online Marketing"
Название,Ссылка,Информация
"
                        ZOO.                    ",http://www.topinteractiveagencies.com/digital/agency/europe/zoo/,"ZOO is a creative digital agency. But we like to think of ourselves as a bit more than that. When we started the company, we took the decision to only employ experienced designers, coders, planners and managers so that we can bring an unrivaled level and diversity of skills to every project we do, a small team with massive ideas. Our ethos is quite simple, to make our clients and their customers happy by producing the most innovative, interactive and engaging work we can., Headquarters: 19-20 Denzille Lane Dublin 2 Ireland, Tel: + 353 1 525 0950, Mail: studio@zoodigital.ie, Clients: Domestos, Lynx, Microsoft, Dove, Danone, Unilever, Innoncent, Pfizer, , Web:  http://www.zoodigital.ie, Social Media:
 https://www.facebook.com/ZOODigitalDublin/
 https://twitter.com/zoodigital/ , Services: Web development, Web Design, Hosting, Content Management, Video Creation, Online Adds, Facebook Campaigns, SEO, Data Analysis, Mobile Apps."
Название,Ссылка,Информация
"
                        Valtech                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/valtech/,"We live and thrive at the crossroads where technology transforms the world by creating real value for real people. We believe that technology creates value when you design it for usefulness and enjoyment so that it meets real needs and expectations. That means we need to listen carefully to people so that we can determine exactly what they’re looking for. At Valtech we understand people and we understand technology. We use imagination and ingenuity to create a new world of digital experiences and we build the platforms to get there., Office in Paris: 103 Rue de Grenelle Paris 75007 France
Office in Luxembourg: 30, boulevard Joseph II, L-1840 Luxembourg, + Offices in Toulouse, London, Manchester, Bristol, Düsseldorf, Frankfurt, Munich, Copenhagen, Aarhus, Stockholm, Göteborg, Malmö, Uppsala, Tel: +33 (0)1 76 21 15 00, Mail: info@valtech.fr, Clients: Speedy, La banque postale, Guerlain, Pages Jaunes, L’express, Bonnier, DSV, , Website: https://www.valtech.com, Social Media:
https://www.facebook.com/valtech
https://twitter.com/valtech_
, Services: Customer Responsive Platforms, Experience-Driven Commerce, Service Design Thinking, Analytics & Big Data, Omni-channel, The Agile Marketing Way, Whitepapers, Customer Experience, Enterprise Technology, Web Development"
Название,Ссылка,Информация
"
                        Realise                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/realise/,"About us:
We work in one of the most exciting industries at the most exciting time in its history. We’re asked by our clients to innovate and communicate in the most creative ways through the most advanced technologies. We get to create digital experiences (some seen, some behind the scenes) that change businesses. We get to work with client teams who respect and value our knowledge and want our wisdom. And do it from great offices in wonderful locations, and count our colleagues as some of the brightest minds in their respective disciplines. We are winning global awards for our work on household brands. We’re getting organisations and their customers to interact better in the digital world. We’re championing businesses and digital teams who want to make better connections through the engineering of great ideas and technology. And because of this we’re seeing healthy business growth. Happy people, happy clients, happy Realise.
In March 2014, Realise was acquired by St Ives Group plc. The acquisition is a major step in the St Ives strategy to build its digital capabilities. For Realise, becoming part of the St Ives Group provides us with the support to continue to accelerate our growth in the UK and internationally., ,  , Information:
Web: http://www.realise.com/
Email: info@realise.com
Phone: +44 (0) 203 217 2800
Adress: 66 Turnmill Street Farringdon London EC1M 5RR, Services:
Digital content, Digital stategy, Planning, Marketing and campaigns strategy, innovation and transformation, web development, Mobile app development, Interactive design, 3D design, Brand development., Clients:
You tube pulse, AXA Little Big Things, Doctor Who, Top Gear Facebook Campaign, HSBC AR, Gigglemaps, Cheers / NCIS, F&C.com."
Название,Ссылка,Информация
"
                        Reading Room                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/reading-room/,"Award-winning digital consultancy with over 100 staff working in London and Manchester, and clients across the UK, Europe, America and the Middle East., Information:
Web: http://www.readingroom.com/
Email:  info.london@readingroom.com
Phone: +44 20 7173 2800, Headquarters: Fairfax House, 15 Fulwood Place, WC1V 6AY.
Other offices: Manchester, Singapoure, Hong Kong, Canberra, Sydney, Brisbane, Melbourne., , About us:
We started with a staff of two from a flat in north London in 1997 – at about the same time that a computer first beat a human world champion at chess .
Our mission then was to get our clients to understand the power and potential of the web – and to send spinning globes down the drain – which were everywhere 🙂
That mission remains the same, though instead of spinning globes we’re now helping our clients to get rid of senseless, gratuitous use of Flash and get real benefits from Web 2.0.
We’re now providing the best digital communications to clients around the world with a staff of more than 180 working from offices in London and Manchester in the UK,  Sydney, Canberra and Brisbane in Australia and Singapore., Services:
Digital communications strategy, Digital communication, Design, Information Architecture, E-commerce, content management systems, hosting, Social Networking, Viral marketing, PPC, SEO, Display Advertising., Clients:
TMF group, Ministry of Justice, Visit England, Help for Heroes, Ministry of Defence, London Business School, Jupiter, Škoda UK."
Название,Ссылка,Информация
"
                        Hula-Hoop                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/hula-hoop/,"The agency communication of consulting of Lyon Hula-Hoop chose  the independence to be better equipped with an active and  creative structure. Born of a real passion for the creation and the new technologies, Hula-Hoop confronts with the everyday lifeof the strong and expert individualities for better  to invent the speeches of his customers: major accounts, entrepreneurs, institutions of Lyon and the Region Rhône-Alpes. At the heart of the device , the idea which to be serious does not mean boring., Headquarters: 15 rue Alsace Lorraine 69001, Lyon, France, Tel: +33(0)4 81 76 18 00, Mail: contact@hula-hoop.fr, Clients: Lafont, Lyon tourisme, Prestige Food, Bio vision, Les Toques Blanches, Axxes, Université de Lyon, , Website: http://www.hula-hoop.fr, Social Media:
https://www.facebook.com/agencehulahoop/
https://twitter.com/agencehulahoop/
, Services: Audit of image and marketing, Operational and promotional marketing, Creation of brand names, Creation of names of domains, Design of logo, Concepts advertising campaigns packaging, Design 3D, Web design, Development of mobile applications."
Название,Ссылка,Информация
"
                        La Netscouade                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/la-netscouade/,"Netscouade is a digital agency  leading Web, innovation, communication of influence, rich media and mobile production, established in 2007 by Benoît Thieulin. The agency defines and implements the innovative digital communications strategies of institutions (The Senate, Ministry of Foreign Affairs, Ministry of Ecology, Civic Service(Department), of major accounts (VINCI, Renault, Google, Danone) and of media (Canal+, Radio France, Médiapart)., Headquarters: La Netscouade, 8 Passage Brûlon, 75012 Paris, France, Tel: +33 1 44 74 36 66, Mail: contact@lanetscouade.com, Clients: SNCF, Danone, Le Monde, Unicef, Canal +, Radio France, You Tube, Renault, Vinci, Sénat, Mairie de Paris, Erasmus, , Website: http://www.lanetscouade.com,  Social Media:
https://www.facebook.com/lanetscouade/
https://twitter.com/LaNetscouade, Services: Social Marketing, Mobile app, Web development,  Web design, Community Management, Web Mastering, Study, Advise, Strategic planning"
Название,Ссылка,Информация
"
                        En 3 Mots                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/en-3-mots/,"En3mots is a digital agency which places a premium on intelligence and the human touch. It specializes in the web, mobile platforms and social media. En3mots focuses its expertise on the users, who have a range of profiles (internet users, mobile users, fans, followers, clients, etc.). Our role is to ensure that their brand experience is intuitive, enriching and exciting. These are the necessary conditions to turn a visitor into an ambassador., Headquarters: 125 rue de Saussure, Paris, France, Tel: +33 1 86 95 01 50 / +33 9 75 18 20 78, Mail: contact@en3mots.com, Clients: Chopard, Weleda, Christofle, Comptoir des cotinniers, Agnès b., Nuxe, IKKS, Petit Bateau, Casino de Paris, Thierry Mugler, Bourjois, Casino de Paris, Clarins Frangrance Group, Coty
, Web: http://en3mots.com/en/
, Social Media:
https://fr-fr.facebook.com/en3mots
https://twitter.com/En3mots
, Services: Consulting and strategy, Graphic design, Technical development, Community Management, Performance analyzes, Visual Identity, eCommerce"
Название,Ссылка,Информация
"
                        Agence LunaWeb                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/agence-lunaweb/,"Since 2004, LunaWeb advises and accompanies brands in the production of successful Web interfaces. Of the strategic analysis in the technical development, we favor an approach centered on the end user. The observation of the behavior leads to the optimization of the conversion. We conceive and produce Web solutions aiming at an optimal user experience. Our agency counts 11 talents today. The agency  is present in Rennes, Nantes and Paris., Headquarters: 40 Boulevard de la Tour d’Auvergne, Parc d’Affaires de la Cité, 35000 Rennes, France, Tel: +33 2 53 35 50 60, Mail: bonjour@lunaweb.fr, Clients: Payot, Tan, Ouest France, France 5, Crédit Agricole, Namque Populaire, U, Groupama, Thélem, Malakoff Médéric, , Website: http://www.lunaweb.fr, Social Media:
https://www.facebook.com/lunaweb
https://twitter.com/agencelunaweb
, Services: Strategic Support, Innovation, Competitive Study, Technical and Functional Analysis, Content Strategy, Natural Referencing, Projects Managements, Web Campaigns, Adaptive Mobile Conception, Technical, Performance Optimization, Technical Maintenance, Web Design, User Experience"
Название,Ссылка,Информация
"
                        eFocus                    ",http://www.topinteractiveagencies.com/digital/agency/europe/efocus/,"eFocus is a full service digital agency located in Utrecht, Amsterdam, Amersfoort and Eindhoven (the Netherlands). Our 160 digital professionals work for large clients such as DSM, Shimano, Mediq, Heineken, FrieslandCampina and D.E Master Blenders 1753. We influence and design our clients’ customer journey – multi-channel and digitally driven – to add value for both the brand and the consumer., Headquarters: Kanaalweg 29, Utrecht, 3526 KM, Netherlands
+ Offices in Amsterdam, Amersfoort, and Eindhoven, Tel: +3188 648 00 00, Mail: info@efocus.nl, Clients: DSM, Shimano, Mediq, Heineken, FrieslandCampina, D.E Master Blenders 1753, Skoda, Seat, Volkswagen, , Web:  http://en.efocus.nl, Social Media:
 https://www.facebook.com/eFocus.nll/
 https://twitter.com/efocus/ , Services: Websites, Apps, Support, Cloud,  eCommerce,  Campaigns,  Social, Mail,  Display, Search, Optimization"
Название,Ссылка,Информация
"
                        Matter Of Form                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/matter-of-form/,"Exceptional Craftsmanship.
Our brand promise, that underpins our approach to everything., Headquarters: Unit 4, Galaxy House. 32 Leonard Street, London, EC2A 4LZ., Email: anant@matterofform.com
, Phone: 0044 2031412000, Web: http://matterofform.com/, , About: 
MOF are an award winning Brand Interactions Agency. We partner with brands who expect and deliver exceptionally crafted products and services. Our three key areas of specialism include:, Commerce
Our specialist retail consultancy, and development expertise across leading platforms helps deliver robust, cutting edge online and in-store experiences., Brand Experience
We revitalise brands for the digital era, devising strategy that stays consistent across the customer experience. Our web and mobile builds encourage interaction, through engaging interface design and compelling content., Innovation
We partner with organisations to develop new digital products and brands, working collaboratively to bring new ventures to market effectively., Clients
We work with The World Economic Forum, Accenture, Aman Resorts, Affordable Arts Fair, PA Consulting, Tate, The Doyle Collection, Tangle Teezer, Parka, The Curtain Club/Gansevoort, LK Bennett, Radley, Karen Millen, CNBC, Maybourne Hotel Group, UNICEF, Browns Fashion, Value Retail, Swarovski, Annabels, Fera, Petersham Nurseries, Camel, and Metcalfes amongst others., Opinion and profiles:
Anant Sharma, Matter of Form FOUNDER & CEO:
“A London-based Brand Interactions Agency”"
Название,Ссылка,Информация
"
                        KKLD                    ",http://www.topinteractiveagencies.com/digital/agency/europe/kkld/,"Strategy, creativity, and innovation for the era of digital disruption.We have a deep understanding of the challenge the shift from traditional to digital poses not only to brands and publishers, but to enterprises and businesses around the world. Visit our website for more informations!, Headquarters: Litfaß-Platz 1, 10178 Berlin, Germany, Tel: +49 (0)30 80 20 80 90, Mail: welcomeberlin@kkld.net, Clients: BMW, Richemont, Mini, Swarovski, Panasonic, Bayer, , Website: http://www.kkld.net, Services: Communication, Social Media, Development"
Название,Ссылка,Информация
"
                        Adwyse & Co                    ",http://www.topinteractiveagencies.com/digital/agency/europe/adwyse-co/,"We are a digital advertising agency based in Munich, Germany. Founded in 2010, we aspire to create digital experiences to communicate emotions and make the web come alive. Building and crafting. Getting stuff done. Achieving results. Don’t hesitate to drop us a line!, Headquarters: Konrad-Zuse-Platz 8, 81929 Munich, Germany, Tel: 004917 9928 9339, Mail: hello@adwyse.de, Clients: Uber, Float, Timify, Nautilusfilm, Hotel Rid, Mydomains, Cerva, , Website: http://adwyse.de/en/, Social Media:
https://www.facebook.com/adwyse.de
https://twitter.com/adwyseco, Services: Web Design, Web Development, Art Direction, Creative Direction, Online Marketing, Digital Advertising, Social Media Campaigning, Public Relations, Opinion and profiles:
Igor Suslov (Creative Director), Daniel Pasternak (Managing Director), Patrick Kögl (Consultant), and Thilo Pilkat (Project Manager) :
“A Munich-based team dedicated to bringing the web to life”"
Название,Ссылка,Информация
"
                        Soleil Noir                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/france/soleil-noir/,"Soleil Noir is a leading creative digital studio founded in 2000 and located in Paris, France. It is specialized in online animated experience for huge brands like Disney Television or Nespresso. We are a human sized studio driven by passion and meticulous attention to details. More than a digital agency, we are a professional creative team. We are designers, developers, producers, copywriters, motion and sound designers and we all love what we do!, Headquarters: 1 rue du Mail, 75002 Paris – France, Tel: +(33) 1 44 78 68 69, Mail: contact@soleilnoir.net, Clients: Disney Television, Nespresso, Samsung, Alfa Romeo, Ubisoft, , Website: http://www.soleilnoir.net, Social Media: 
http://twitter.com/#!/SN_Studio
http://www.facebook.com/SN.studio, , More: Watch We love 2010 from Soleil Noir on Vimeo."
Название,Ссылка,Информация
"
                        MING Labs                    ",http://www.topinteractiveagencies.com/digital/agency/europe/ming-labs/,"MING Labs is a truly global user experience design and development company. With a team of 60+ experts from 17 countries, they create world-class digital products from web applications to mobile apps, service design and data visualization. MING Labs works for big brands like Adidas, BMW, Disney and co-ventures with startups from all over the world. Together with their clients and partners, they design and code user experiences that engage, inspire, and delight., Headquarters: Brunnenstr. 10, 10119, Berlin, Germany
+ Offices in Munich, New York,  Singapore and Shanghai, Tel: +49 30 6891 4711, Mail: hello@minglabs.com, Clients: Adidas, BMW, Bosch, Disney, Microsoft, Singtel, Lufthansa, , Website: http://www.minglabs.com,  Social Media:
https://www.facebook.com/minglabs/
https://twitter.com/MINGlabs/
https://www.behance.net/minglabs , Services: User Experience Design, User Interaction Design, Mobile Application Development, Web Application Development, Design Strategy, Design Research, Marketing Consulting, Product Portfolio Management, Articles and profiles:
Matthias Roebel, MING Labs Co-Founder & CEO: “A digital innovation and venture partner”"
Название,Ссылка,Информация
"
                        Wonderland                    ",http://www.topinteractiveagencies.com/digital/agency/europe/wonderland/,"A digital creative agency with storytelling at the heart of its approach. We are a small, independent creative company that supports brands by adding some serious design expertise to their digital approach. Bringing users and brands together like Jack & Rose, our digital solutions make sure there’s enough room for two on that raft., Headquarters: Lauriergracht 116a, 1016 RR Amsterdam, The Netherlands, Tel: +3120 370 27 76, Mail: hello@wonderlandindustry.com, Clients: Après, The Cool Club, Living World, Villebois, Fiorrito, Bxxlght, , Web:  http://wonderlandindustry.com, Social Media:
 https://www.facebook.com/wonderlandindustry/
 https://twitter.com/wonderlandams/ , Services: Web Design, Front-end / Back-end developing, Digital Strategy, Branding, Web Design"
Название,Ссылка,Информация
"
                        Dutchy Design                    ",http://www.topinteractiveagencies.com/digital/agency/europe/dutchy-design/,"Dutchy Design is multidisciplinary branding agency located in Amsterdam. Our aim is to explore and deliver unconventional design solutions that enhance the consumer journey in the branded experience. Connecting people, strategy, technology and space. We believe in constant innovation and strive for the ultimate branded experience. Dutchy Design is result-oriented: we provide commercial creativity services. We embrace and provoke new ways of thinking and doing in order to help our clients navigate through rapidly changing competitive environments. Dutchy Design creates value by earning consumer attention through engagement resulting in a synergy of the brand., Headquarters: Nieuwpoortkade 19, 1055 RX, Amsterdam, Netherlands, Tel: +31 (0) 206 81 15 45, Mail: info@dutchydesign.com, Clients: Dutch Design Only, Hermes, Karl Lagerfeld, Mini, Picard Innovations, Sapph Lingerie, Salvatore Vacerra, Tommy Hilfiger, Vascobelo, UGG, , Web:  http://dutchydesign.com, Social Media:
 https://www.facebook.com/dutchydesign/
 https://twitter.com/dutchydesign/ , Services: Corporate Branding, Product Design, Packaging design, Platforms (e-Commerce), Mobile applications and sites, Digital campaigns, Content development, Retail Design, In-store Communication, Design Formula, Interior Design, Brand Experience"
Название,Ссылка,Информация
"
                        AKQA                    ",http://www.topinteractiveagencies.com/digital/agency/europe/western-europe/united-kingdom-england/akqa/,"AKQA helps brands to dramatically improve their business performance through innovation., Headquarters:
5th floor, 360 Third St
San Francisco, CA 94107, United States, 1 St John’s Lane, London, EC1M 4BL, United Kingdom
Tel: +44 (0)20 7780 4786
Fax: +44 (0)20 7780 4787, Agency email: info@akqa.com, Web: http://www.akqa.com/, , Social media:
a href=”http://www.facebook.com/akqa/?utm_source=topinteraciveagencies.com&utm_medium=referral&utm_campaign=click” onclick=”trackOutboundLink(‘http://www.facebook.com/akqa’);” target=”_blank”>http://www.facebook.com/akqa
http://twitter.com/akqa, About, AKQA is a creative agency specializing in interactive marketing. This means: interactive experiences and customer relationship management; e-commerce and technology services; media, search and analytics; interface design; and content creation and distribution. They have also helped create “fully integrated and experiential” campaigns.
The privately held company is based in London, San Francisco, New York, Washington D.C, Amsterdam, Berlin and Shanghai and has 800 full-time employees., Awards and recognition, In recent years, AKQA’s work has been increasingly lauded. Between 2005 and 2010, AKQA garnered more than 100 industry awards, including at least one agency of the year award every year. In 2010, AKQA took home Agency of the Year for the second year running at the Revolution Awards [8] and Agency of the Year awards from New Media Age and the Interactive Advertising Bureau. In 2009, the company won five separate agency of the year awards, a feat unprecedented in the communications industry.
AKQA had previously been named Revolution’s Agency of the Decade (for 1997 to 2007).
When Advertising Age’s Creativity magazine created its inaugural Interactive Agency of the Year award (2006), it gave it to AKQA, recognizing the agency’s “global culture, creative hires and technological muscle.” Said the magazine’s editor, Teressa Iezzi, “We thought AKQA embodied the spirit of the big-idea-first approach.”
Wired (UK edition) ranked AKQA’s founder and chairman 34th in the magazine’s “first annual survey of Britain’s top digital power-brokers.”, Future Lions, In 2006, in collaboration with the Cannes Lions International Advertising Festival, AKQA launched the Future Lions awards for university-aged students of all disciplines (“You could be majoring in Advanced Plumbing or Paper Science for all we care, as long as you have great ideas and are hungry for innovation” explains the rules for the 2010 contest).
The annual competition challenges students to “advertise a product from a global brand in a way that couldn’t be conceived five years ago. This is an opportunity to shatter conventional thinking and leave us with tingly chills down our spines.”
The 2009 Future Lions winners hailed from all over the world: Berghs School of Communication (Sweden), Westerdals School of Communication (Norway), the Royal Melbourne Institute of Technology (Australia), Nanyang Academy of Fine Arts (Singapore) and the School of Visual Arts (New York). Past Future Lions winners have gone on to work for notable agencies like Crispin Porter + Bogusky and Saatchi and Saatchi., Notable campaigns, Volkswagen 2010 GTI car launch; the first car launch in history to be done without any paid media, and the first to happen in Apple’s iTunes Store.[citation needed] Based on an engine by Melbourne developer Firemint, AKQA created the free “Real Racing GTI” games app (released on October 15, 2009). It became the #1 app in 36 countries, with over 4.3 million downloads. Users could find nearby dealers using the GPS function, and within days of the app’s release dealers were reporting sales directly linked to the game., Fiat eco:Drive; If you own a new Fiat 500 (or one of a few other models), an AKQA-devised setup called eco:Drive collects your real-world driving data on a USB stick you plug into the dashboard. When you plug that stick into your computer, a proprietary algorithm analyses your gear changes, acceleration and braking habits and calculates your eco:Index – a scoring of your carbon footprint. It then offers advice to improve your driving style and quantifies how much good you’ll do for the environment, and how much money you’ll save in the course of a year, with the increased fuel economy you’ll achieve by adopting the program’s suggestions."
Название,Ссылка,Информация
"
                        DELASOCIAL                    ",http://www.topinteractiveagencies.com/digital/agency/europe/delasocial/,"Digital-focused, fully integrated communications agency uniting over 60 talented individuals with a burning love for Marketing, Social Media & PR. With an international team of nearly 60 digital natives from Germany, Austria, Poland, Italy, Spain, USA, Korea and China, we develop and lead global communications campaigns for our international customers., Headquarters: Ackerstraße 153, D-10115, Berlin, Germany, Tel: +49 30 9700 54 – 10, Mail: contact@delasocial.com, Clients:  Ubisoft, StudioCanal, MontBlanc, BMW, Swarovski, Sony Pictures, Sunrise Medical, , Website: http://www.delasocial.com,  Social Media:
https://www.facebook.com/DELASOCIAL/
https://twitter.com/DELASOCIAL/, Services: Social Media Relations, Public Relations, Online & Digital Marketing, Brand Relations, Brand Engagement, Web Development, Media Buying"
Название,Ссылка,Информация
